成品电导率区间,成品PH值区间,成品浓度区间,成品浊度区间,成品温度区间,成品表面张力区间,成品COD区间,单刀供液量区间,异常率统计,异常率估计,刀数,配比,配比刀数,配比异常率统计,配比异常率估计
"[7.245, 8.565]","[5.985, 6.135]","[0.0125, 0.0127]","[46.345, 97.92]","[25.15, 26.25]","[28.05, 28.155]","[24606.25, 25162.5]","[4.29, 4.935]",1.0,1.6444934031738179,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}",247,0.20242914979757085,0.21029127493901675
"[7.245, 8.565]","[6.135, 6.29]","[0.0125, 0.0127]","[46.345, 97.92]","[25.15, 26.25]","[27.7, 27.85]","[24606.25, 25162.5]","[4.29, 4.935]",1.0,1.2376628682479733,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}",247,0.20242914979757085,0.21029127493901675
"[7.245, 8.565]","[5.985, 6.135]","[0.0127, 0.0129]","[46.345, 97.92]","[25.15, 26.25]","[27.95, 28.05]","[24606.25, 25162.5]","[4.29, 4.935]",3.0,2.482656848996634,12,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}",247,0.20242914979757085,0.21029127493901675
"[7.245, 8.565]","[6.135, 6.29]","[0.0127, 0.0129]","[13.11, 32.05]","[24.95, 25.15]","[27.95, 28.05]","[24606.25, 25162.5]","[4.29, 4.935]",6.0,4.4685520184518674,21,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}",247,0.20242914979757085,0.21029127493901675
"[7.245, 8.565]","[5.985, 6.135]","[0.0125, 0.0127]","[46.345, 97.92]","[24.95, 25.15]","[27.95, 28.05]","[24606.25, 25162.5]","[4.29, 4.935]",3.0,3.194085229507032,15,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}",247,0.20242914979757085,0.21029127493901675
"[7.245, 8.565]","[6.135, 6.29]","[0.0125, 0.0127]","[35.6, 46.345]","[24.95, 25.15]","[27.7, 27.85]","[24606.25, 25162.5]","[4.29, 4.935]",1.0,1.2792706478915497,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}",247,0.20242914979757085,0.21029127493901675
"[7.245, 8.565]","[6.135, 6.29]","[0.0127, 0.0129]","[46.345, 97.92]","[24.95, 25.15]","[28.155, 28.4]","[24606.25, 25162.5]","[4.29, 4.935]",0.0,1.0748119215514294,5,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}",247,0.20242914979757085,0.21029127493901675
"[7.245, 8.565]","[6.135, 6.29]","[0.0127, 0.0129]","[46.345, 97.92]","[24.95, 25.15]","[27.95, 28.05]","[24606.25, 25162.5]","[4.29, 4.935]",2.0,2.1499793464643275,10,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}",247,0.20242914979757085,0.21029127493901675
"[8.755, 8.985]","[5.985, 6.135]","[0.0125, 0.0127]","[46.345, 97.92]","[23.1, 24.95]","[27.95, 28.05]","[24235.0, 24505.0]","[4.29, 4.935]",1.0,1.7289657744885396,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}",247,0.20242914979757085,0.21029127493901675
"[7.245, 8.565]","[5.985, 6.135]","[0.0125, 0.0127]","[46.345, 97.92]","[23.1, 24.95]","[27.85, 27.95]","[24606.25, 25162.5]","[4.29, 4.935]",1.0,1.0927315068563699,5,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}",247,0.20242914979757085,0.21029127493901675
"[7.245, 8.565]","[6.135, 6.29]","[0.0125, 0.0127]","[46.345, 97.92]","[23.1, 24.95]","[27.95, 28.05]","[24606.25, 25162.5]","[4.29, 4.935]",2.0,1.9735169370847716,9,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}",247,0.20242914979757085,0.21029127493901675
"[7.245, 8.565]","[5.985, 6.135]","[0.0127, 0.0129]","[35.6, 46.345]","[23.1, 24.95]","[28.05, 28.155]","[24606.25, 25162.5]","[4.29, 4.935]",10.0,5.26615726981895,24,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}",247,0.20242914979757085,0.21029127493901675
"[7.245, 8.565]","[5.985, 6.135]","[0.0127, 0.0129]","[35.6, 46.345]","[23.1, 24.95]","[27.95, 28.05]","[24606.25, 25162.5]","[4.29, 4.935]",1.0,2.633124243892502,12,"{'柠檬酸添加比例': 0.0, '置换量': 0.0547, '离子液添加量': 0.07, '原液添加比例': 0.82}",247,0.20242914979757085,0.21029127493901675
"[7.245, 8.565]","[6.135, 6.29]","[0.013, 0.0132]","[46.345, 97.92]","[25.15, 26.25]","[27.7, 27.85]","[24606.25, 25162.5]","[4.29, 4.935]",5.0,5.277550372649392,26,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",886,0.22799097065462753,0.21099966895581188
"[7.245, 8.565]","[6.135, 6.29]","[0.013, 0.0132]","[46.345, 97.92]","[25.15, 26.25]","[28.05, 28.155]","[24606.25, 25162.5]","[4.29, 4.935]",3.0,4.263074803483653,21,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",886,0.22799097065462753,0.21099966895581188
"[7.245, 8.565]","[5.985, 6.135]","[0.0129, 0.013]","[32.05, 35.6]","[25.15, 26.25]","[27.85, 27.95]","[24606.25, 25162.5]","[4.105, 4.29]",0.0,1.4248745314153364,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",886,0.22799097065462753,0.21099966895581188
"[7.245, 8.565]","[6.135, 6.29]","[0.0129, 0.013]","[32.05, 35.6]","[25.15, 26.25]","[27.95, 28.05]","[24606.25, 25162.5]","[4.105, 4.29]",3.0,5.311458432610641,26,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",886,0.22799097065462753,0.21099966895581188
"[7.245, 8.565]","[6.135, 6.29]","[0.0129, 0.013]","[35.6, 46.345]","[25.15, 26.25]","[27.85, 27.95]","[24606.25, 25162.5]","[4.29, 4.935]",3.0,1.2426589066393634,6,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",886,0.22799097065462753,0.21099966895581188
"[7.245, 8.565]","[6.135, 6.29]","[0.0129, 0.013]","[46.345, 97.92]","[25.15, 26.25]","[28.05, 28.155]","[24606.25, 25162.5]","[4.29, 4.935]",7.0,3.943297236246666,19,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",886,0.22799097065462753,0.21099966895581188
"[7.245, 8.565]","[6.135, 6.29]","[0.0129, 0.013]","[46.345, 97.92]","[25.15, 26.25]","[27.95, 28.05]","[24606.25, 25162.5]","[4.29, 4.935]",7.0,9.132013464245833,44,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",886,0.22799097065462753,0.21099966895581188
"[7.245, 8.565]","[6.135, 6.29]","[0.0129, 0.013]","[46.345, 97.92]","[25.15, 26.25]","[27.85, 27.95]","[24606.25, 25162.5]","[4.29, 4.935]",7.0,7.679302898548126,37,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",886,0.22799097065462753,0.21099966895581188
"[8.755, 8.985]","[5.985, 6.135]","[0.0129, 0.013]","[35.6, 46.345]","[25.15, 26.25]","[28.155, 28.4]","[24606.25, 25162.5]","[4.105, 4.29]",4.0,1.6650642561899398,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",886,0.22799097065462753,0.21099966895581188
"[7.245, 8.565]","[5.985, 6.135]","[0.0125, 0.0127]","[35.6, 46.345]","[25.15, 26.25]","[27.7, 27.85]","[24606.25, 25162.5]","[4.105, 4.29]",0.0,1.8735598082102567,9,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",886,0.22799097065462753,0.21099966895581188
"[7.245, 8.565]","[5.985, 6.135]","[0.0125, 0.0127]","[35.6, 46.345]","[25.15, 26.25]","[27.95, 28.05]","[24606.25, 25162.5]","[4.105, 4.29]",0.0,0.8327918728089455,4,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",886,0.22799097065462753,0.21099966895581188
"[8.565, 8.755]","[5.985, 6.135]","[0.0129, 0.013]","[46.345, 97.92]","[25.15, 26.25]","[28.05, 28.155]","[24235.0, 24505.0]","[4.105, 4.29]",1.0,0.834104268235903,4,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",886,0.22799097065462753,0.21099966895581188
"[8.755, 8.985]","[5.985, 6.135]","[0.0129, 0.013]","[46.345, 97.92]","[25.15, 26.25]","[28.05, 28.155]","[24606.25, 25162.5]","[4.105, 4.29]",4.0,2.0860369082586376,10,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",886,0.22799097065462753,0.21099966895581188
"[7.245, 8.565]","[5.985, 6.135]","[0.0129, 0.013]","[35.6, 46.345]","[25.15, 26.25]","[27.7, 27.85]","[24606.25, 25162.5]","[4.105, 4.29]",1.0,0.8376690867501336,4,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",886,0.22799097065462753,0.21099966895581188
"[8.565, 8.755]","[5.985, 6.135]","[0.0129, 0.013]","[46.345, 97.92]","[25.15, 26.25]","[28.05, 28.155]","[24606.25, 25162.5]","[4.105, 4.29]",1.0,1.6774026774073452,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",886,0.22799097065462753,0.21099966895581188
"[7.245, 8.565]","[5.985, 6.135]","[0.0127, 0.0129]","[46.345, 97.92]","[25.15, 26.25]","[27.7, 27.85]","[24505.0, 24606.25]","[4.105, 4.29]",45.0,37.557675816675,179,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",886,0.22799097065462753,0.21099966895581188
"[7.245, 8.565]","[5.985, 6.135]","[0.0127, 0.0129]","[46.345, 97.92]","[25.15, 26.25]","[27.7, 27.85]","[24606.25, 25162.5]","[4.105, 4.29]",47.0,41.9869631684657,200,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",886,0.22799097065462753,0.21099966895581188
"[7.245, 8.565]","[6.135, 6.29]","[0.0127, 0.0129]","[35.6, 46.345]","[25.15, 26.25]","[27.7, 27.85]","[24606.25, 25162.5]","[4.105, 4.29]",4.0,3.994412396017191,19,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",886,0.22799097065462753,0.21099966895581188
"[7.245, 8.565]","[6.135, 6.29]","[0.0127, 0.0129]","[35.6, 46.345]","[25.15, 26.25]","[27.95, 28.05]","[24606.25, 25162.5]","[4.105, 4.29]",7.0,7.358991064187013,35,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",886,0.22799097065462753,0.21099966895581188
"[7.245, 8.565]","[6.135, 6.29]","[0.0127, 0.0129]","[35.6, 46.345]","[25.15, 26.25]","[27.85, 27.95]","[24606.25, 25162.5]","[4.105, 4.29]",6.0,7.148835035488161,34,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",886,0.22799097065462753,0.21099966895581188
"[7.245, 8.565]","[5.985, 6.135]","[0.013, 0.0132]","[46.345, 97.92]","[24.95, 25.15]","[28.05, 28.155]","[24606.25, 25162.5]","[4.105, 4.29]",6.0,2.3398339553130567,11,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",886,0.22799097065462753,0.21099966895581188
"[7.245, 8.565]","[5.985, 6.135]","[0.013, 0.0132]","[46.345, 97.92]","[23.1, 24.95]","[27.95, 28.05]","[24606.25, 25162.5]","[4.29, 4.935]",1.0,2.367737865535835,11,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",886,0.22799097065462753,0.21099966895581188
"[7.245, 8.565]","[5.985, 6.135]","[0.0127, 0.0129]","[35.6, 46.345]","[24.95, 25.15]","[27.95, 28.05]","[24606.25, 25162.5]","[4.105, 4.29]",2.0,1.7351528156943923,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",886,0.22799097065462753,0.21099966895581188
"[7.245, 8.565]","[5.985, 6.135]","[0.0127, 0.0129]","[46.345, 97.92]","[24.95, 25.15]","[27.85, 27.95]","[24606.25, 25162.5]","[4.105, 4.29]",4.0,1.956023798517941,9,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",886,0.22799097065462753,0.21099966895581188
"[7.245, 8.565]","[6.135, 6.29]","[0.0127, 0.0129]","[46.345, 97.92]","[24.95, 25.15]","[27.85, 27.95]","[24606.25, 25162.5]","[4.105, 4.29]",2.0,1.526506116482633,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",886,0.22799097065462753,0.21099966895581188
"[8.565, 8.755]","[5.985, 6.135]","[0.013, 0.0132]","[46.345, 97.92]","[23.1, 24.95]","[27.85, 27.95]","[24606.25, 25162.5]","[4.105, 4.29]",4.0,1.9630940662679308,9,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",886,0.22799097065462753,0.21099966895581188
"[7.245, 8.565]","[6.135, 6.29]","[0.0129, 0.013]","[13.11, 32.05]","[23.1, 24.95]","[28.155, 28.4]","[24606.25, 25162.5]","[4.29, 4.935]",7.0,6.330071445663325,29,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",886,0.22799097065462753,0.21099966895581188
"[8.755, 8.985]","[6.135, 6.29]","[0.0129, 0.013]","[46.345, 97.92]","[23.1, 24.95]","[28.05, 28.155]","[24606.25, 25162.5]","[4.29, 4.935]",2.0,1.5347253115960722,7,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",886,0.22799097065462753,0.21099966895581188
"[7.245, 8.565]","[6.135, 6.29]","[0.0129, 0.013]","[35.6, 46.345]","[23.1, 24.95]","[27.85, 27.95]","[24606.25, 25162.5]","[4.29, 4.935]",4.0,3.741490501561529,17,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",886,0.22799097065462753,0.21099966895581188
"[7.245, 8.565]","[6.135, 6.29]","[0.0129, 0.013]","[46.345, 97.92]","[23.1, 24.95]","[27.85, 27.95]","[24606.25, 25162.5]","[4.29, 4.935]",1.0,0.4410531715540057,2,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",886,0.22799097065462753,0.21099966895581188
"[7.245, 8.565]","[5.985, 6.135]","[0.0127, 0.0129]","[13.11, 32.05]","[23.1, 24.95]","[27.7, 27.85]","[24606.25, 25162.5]","[4.105, 4.29]",2.0,2.2070293133996217,10,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",886,0.22799097065462753,0.21099966895581188
"[8.755, 8.985]","[5.985, 6.135]","[0.0129, 0.013]","[46.345, 97.92]","[23.1, 24.95]","[28.05, 28.155]","[24606.25, 25162.5]","[4.105, 4.29]",0.0,1.7726523969206354,8,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",886,0.22799097065462753,0.21099966895581188
"[7.245, 8.565]","[5.985, 6.135]","[0.0129, 0.013]","[35.6, 46.345]","[23.1, 24.95]","[28.155, 28.4]","[24606.25, 25162.5]","[4.105, 4.29]",5.0,6.893911325903777,31,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",886,0.22799097065462753,0.21099966895581188
"[7.245, 8.565]","[5.985, 6.135]","[0.0127, 0.0129]","[35.6, 46.345]","[23.1, 24.95]","[27.95, 28.05]","[24606.25, 25162.5]","[4.105, 4.29]",4.0,3.7824731671295977,17,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",886,0.22799097065462753,0.21099966895581188
"[8.565, 8.755]","[5.985, 6.135]","[0.0129, 0.013]","[46.345, 97.92]","[23.1, 24.95]","[28.155, 28.4]","[24606.25, 25162.5]","[4.105, 4.29]",3.0,2.2262144387757243,10,"{'柠檬酸添加比例': 0.0, '置换量': 0.06, '离子液添加量': 0.07, '原液添加比例': 0.85}",886,0.22799097065462753,0.21099966895581188
"[9.65, 14.65]","[5.4, 5.925]","[0.0125, 0.0127]","[46.345, 97.92]","[25.15, 26.25]","[27.95, 28.05]","[23103.75, 24235.0]","[3.08, 3.44]",11.999999999999998,10.097482770716972,47,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}",509,0.22986247544204322,0.21976450223887614
"[9.65, 14.65]","[5.4, 5.925]","[0.0125, 0.0127]","[46.345, 97.92]","[25.15, 26.25]","[27.85, 27.95]","[23103.75, 24235.0]","[3.08, 3.44]",1.0,2.792959330046216,13,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}",509,0.22986247544204322,0.21976450223887614
"[9.65, 14.65]","[5.4, 5.925]","[0.0127, 0.0129]","[35.6, 46.345]","[25.15, 26.25]","[28.05, 28.155]","[23103.75, 24235.0]","[3.08, 3.44]",1.0,2.3729193795195473,11,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}",509,0.22986247544204322,0.21976450223887614
"[9.65, 14.65]","[5.4, 5.925]","[0.0127, 0.0129]","[35.6, 46.345]","[25.15, 26.25]","[27.85, 27.95]","[23103.75, 24235.0]","[3.08, 3.44]",1.0,1.9415403970021547,9,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}",509,0.22986247544204322,0.21976450223887614
"[9.65, 14.65]","[5.4, 5.925]","[0.0127, 0.0129]","[46.345, 97.92]","[25.15, 26.25]","[28.155, 28.4]","[23103.75, 24235.0]","[3.08, 3.44]",3.0,3.0257794450755857,14,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}",509,0.22986247544204322,0.21976450223887614
"[9.65, 14.65]","[5.4, 5.925]","[0.0127, 0.0129]","[46.345, 97.92]","[25.15, 26.25]","[27.7, 27.85]","[23103.75, 24235.0]","[3.08, 3.44]",4.0,2.8097939659004423,13,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}",509,0.22986247544204322,0.21976450223887614
"[9.65, 14.65]","[5.4, 5.925]","[0.0127, 0.0129]","[46.345, 97.92]","[25.15, 26.25]","[28.05, 28.155]","[23103.75, 24235.0]","[3.08, 3.44]",21.0,17.94118478300142,83,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}",509,0.22986247544204322,0.21976450223887614
"[9.65, 14.65]","[5.4, 5.925]","[0.0127, 0.0129]","[46.345, 97.92]","[25.15, 26.25]","[27.95, 28.05]","[23103.75, 24235.0]","[3.08, 3.44]",28.0,23.345566584029815,108,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}",509,0.22986247544204322,0.21976450223887614
"[9.65, 14.65]","[5.4, 5.925]","[0.0127, 0.0129]","[46.345, 97.92]","[25.15, 26.25]","[27.85, 27.95]","[23103.75, 24235.0]","[3.08, 3.44]",3.0,4.971809259829275,23,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}",509,0.22986247544204322,0.21976450223887614
"[9.65, 14.65]","[5.4, 5.925]","[0.0127, 0.0129]","[46.345, 97.92]","[24.95, 25.15]","[28.155, 28.4]","[23103.75, 24235.0]","[3.08, 3.44]",5.0,2.905508350872929,13,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}",509,0.22986247544204322,0.21976450223887614
"[9.65, 14.65]","[5.4, 5.925]","[0.0127, 0.0129]","[46.345, 97.92]","[24.95, 25.15]","[27.7, 27.85]","[23103.75, 24235.0]","[3.08, 3.44]",5.0,2.9056499749174702,13,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}",509,0.22986247544204322,0.21976450223887614
"[9.65, 14.65]","[5.4, 5.925]","[0.0127, 0.0129]","[46.345, 97.92]","[24.95, 25.15]","[28.05, 28.155]","[23103.75, 24235.0]","[3.08, 3.44]",10.0,10.9530872061577,49,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}",509,0.22986247544204322,0.21976450223887614
"[9.65, 14.65]","[5.4, 5.925]","[0.0127, 0.0129]","[46.345, 97.92]","[24.95, 25.15]","[27.85, 27.95]","[23103.75, 24235.0]","[3.08, 3.44]",2.0,2.9060090689205307,13,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}",509,0.22986247544204322,0.21976450223887614
"[9.65, 14.65]","[5.4, 5.925]","[0.0125, 0.0127]","[46.345, 97.92]","[23.1, 24.95]","[27.95, 28.05]","[23103.75, 24235.0]","[3.08, 3.44]",1.0,2.7338150128876872,12,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}",509,0.22986247544204322,0.21976450223887614
"[9.65, 14.65]","[5.4, 5.925]","[0.0129, 0.013]","[35.6, 46.345]","[23.1, 24.95]","[27.85, 27.95]","[23103.75, 24235.0]","[3.08, 3.44]",3.0,2.7435112155239727,12,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}",509,0.22986247544204322,0.21976450223887614
"[9.65, 14.65]","[5.4, 5.925]","[0.0129, 0.013]","[46.345, 97.92]","[23.1, 24.95]","[27.95, 28.05]","[23103.75, 24235.0]","[3.08, 3.44]",2.0,3.435928161072182,15,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}",509,0.22986247544204322,0.21976450223887614
"[9.65, 14.65]","[5.4, 5.925]","[0.0127, 0.0129]","[46.345, 97.92]","[23.1, 24.95]","[28.05, 28.155]","[23103.75, 24235.0]","[3.08, 3.44]",5.0,3.895324097139848,17,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}",509,0.22986247544204322,0.21976450223887614
"[9.65, 14.65]","[5.4, 5.925]","[0.0127, 0.0129]","[46.345, 97.92]","[23.1, 24.95]","[27.95, 28.05]","[23103.75, 24235.0]","[3.08, 3.44]",2.0,3.895388709865803,17,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}",509,0.22986247544204322,0.21976450223887614
"[9.65, 14.65]","[5.4, 5.925]","[0.0127, 0.0129]","[46.345, 97.92]","[23.1, 24.95]","[27.85, 27.95]","[23103.75, 24235.0]","[3.08, 3.44]",8.0,6.186873927108405,27,"{'柠檬酸添加比例': 1.45, '置换量': 0.06, '离子液添加量': 0.0, '原液添加比例': 0.91}",509,0.22986247544204322,0.21976450223887614
